timestamp,fairBasis
2020-12-15 23:57:00.536512207+00:00,0.98
2020-12-16 00:00:00.773506857+00:00,0.97
2020-12-16 00:02:00.545741916+00:00,0.96
2020-12-16 00:05:00.545614364+00:00,0.95
2020-12-16 00:07:00.534343012+00:00,0.94
2020-12-16 00:09:00.565453729+00:00,0.93
2020-12-16 00:11:35.548844401+00:00,0.92
2020-12-16 00:14:00.545771541+00:00,0.91
2020-12-16 00:16:10.542778573+00:00,0.9
2020-12-16 00:19:00.558980187+00:00,0.89
2020-12-16 00:21:00.562077349+00:00,0.88
2020-12-16 00:23:45.549619230+00:00,0.87
2020-12-16 00:26:00.563860353+00:00,0.86
2020-12-16 00:28:00.565069566+00:00,0.85
2020-12-16 00:30:20.572820163+00:00,0.84
2020-12-16 00:30:30.576026178+00:00,0.85
2020-12-16 00:30:40.560023396+00:00,0.84
2020-12-16 00:30:50.566401318+00:00,0.85
2020-12-16 00:31:00.553066728+00:00,0.84
2020-12-16 00:33:00.539499936+00:00,0.83
2020-12-16 00:36:00.586334404+00:00,0.82
2020-12-16 00:38:00.549943624+00:00,0.81
2020-12-16 00:41:00.559347730+00:00,0.8
2020-12-16 00:43:00.562122659+00:00,0.79
2020-12-16 00:46:00.543382791+00:00,0.78
2020-12-16 00:48:00.564417025+00:00,0.77
2020-12-16 00:51:00.558641754+00:00,0.76
2020-12-16 00:54:00.542656691+00:00,0.75
2020-12-16 00:56:00.536895513+00:00,0.74
2020-12-16 00:58:20.552178806+00:00,0.73
2020-12-16 01:01:00.547444457+00:00,0.72
2020-12-16 01:03:00.527332101+00:00,0.71
2020-12-16 01:03:45.542278423+00:00,0.72
2020-12-16 01:04:00.540525057+00:00,0.71
2020-12-16 01:06:00.560898715+00:00,0.7
2020-12-16 01:08:00.530812479+00:00,0.69
2020-12-16 01:11:00.554553495+00:00,0.68
2020-12-16 01:13:00.563302534+00:00,0.67
2020-12-16 01:16:00.550718257+00:00,0.66
2020-12-16 01:18:00.544772061+00:00,0.65
2020-12-16 01:21:00.549014718+00:00,0.64
2020-12-16 01:23:00.533453844+00:00,0.63
2020-12-16 01:26:00.524170422+00:00,0.62
2020-12-16 01:28:00.559148548+00:00,0.61
2020-12-16 01:31:00.544740500+00:00,0.6
2020-12-16 01:33:00.530140846+00:00,0.59
2020-12-16 01:36:00.559192507+00:00,0.58
2020-12-16 01:38:00.567369429+00:00,0.57
2020-12-16 01:40:00.565122111+00:00,0.56
2020-12-16 01:43:00.557691357+00:00,0.55
2020-12-16 01:45:00.598117153+00:00,0.54
2020-12-16 01:48:00.554649884+00:00,0.53
2020-12-16 01:50:00.549999862+00:00,0.52
2020-12-16 01:50:25.560148885+00:00,0.53
2020-12-16 01:51:00.560343090+00:00,0.52
2020-12-16 01:53:00.549671887+00:00,0.51
2020-12-16 01:55:00.537997479+00:00,0.5
2020-12-16 01:58:00.554155062+00:00,0.49
2020-12-16 02:01:00.565778619+00:00,0.48
2020-12-16 02:03:00.549238471+00:00,0.47
2020-12-16 02:06:00.559984427+00:00,0.46
2020-12-16 02:08:00.544803365+00:00,0.45
2020-12-16 02:11:00.528986053+00:00,0.44
2020-12-16 02:13:00.538131430+00:00,0.43
2020-12-16 02:16:00.532101795+00:00,0.42
2020-12-16 02:18:00.556463851+00:00,0.41
2020-12-16 02:21:00.547041069+00:00,0.4
2020-12-16 02:23:00.555424789+00:00,0.39
2020-12-16 02:25:00.549777965+00:00,0.38
2020-12-16 02:28:00.555899427+00:00,0.37
2020-12-16 02:31:00.556082818+00:00,0.36
2020-12-16 02:33:00.540250641+00:00,0.35
2020-12-16 02:35:00.549971612+00:00,0.34
2020-12-16 02:38:00.553849358+00:00,0.33
2020-12-16 02:40:00.550819853+00:00,0.32
2020-12-16 02:43:00.543836847+00:00,0.31
2020-12-16 02:45:00.565256107+00:00,0.3
2020-12-16 02:48:00.557470035+00:00,0.29
2020-12-16 02:50:00.553882541+00:00,0.28
2020-12-16 02:53:00.550838770+00:00,0.27
2020-12-16 02:55:00.563052800+00:00,0.26
2020-12-16 02:58:00.573447193+00:00,0.25
2020-12-16 03:00:00.794136843+00:00,0.24
2020-12-16 03:03:00.532849520+00:00,0.23
2020-12-16 03:05:00.547863818+00:00,0.22
2020-12-16 03:07:00.573667617+00:00,0.21
2020-12-16 03:10:00.534869162+00:00,0.2
2020-12-16 03:12:00.535160347+00:00,0.19
2020-12-16 03:15:00.535299868+00:00,0.18
2020-12-16 03:17:00.532759445+00:00,0.17
2020-12-16 03:20:00.549053709+00:00,0.16
2020-12-16 03:22:00.539268291+00:00,0.15
2020-12-16 03:25:00.556172849+00:00,0.14
2020-12-16 03:27:00.577073849+00:00,0.13
2020-12-16 03:30:00.537223244+00:00,0.12
2020-12-16 03:32:00.490679645+00:00,0.11
2020-12-16 03:34:00.493708675+00:00,0.1
2020-12-16 03:37:00.491529173+00:00,0.09
2020-12-16 03:39:00.488604208+00:00,0.08
2020-12-16 03:42:00.519048617+00:00,0.07
2020-12-16 03:44:00.487473892+00:00,0.06
2020-12-16 03:47:00.502842130+00:00,0.05
2020-12-16 03:49:00.506178811+00:00,0.04
2020-12-16 03:52:00.473703922+00:00,0.03
2020-12-16 03:54:00.475638521+00:00,0.02
2020-12-16 03:57:00.477537456+00:00,0.01
2020-12-16 03:59:00.502890963+00:00,0.0
2020-12-16 04:00:01.174090549+00:00,1.94
2020-12-16 04:00:40.503098705+00:00,1.93
2020-12-16 04:02:10.502778013+00:00,1.92
2020-12-16 04:06:00.500401777+00:00,1.91
2020-12-16 04:09:00.472796319+00:00,1.9
2020-12-16 04:11:30.482655790+00:00,1.89
2020-12-16 04:14:00.469598236+00:00,1.88
2020-12-16 04:16:00.487718204+00:00,1.87
2020-12-16 04:19:00.462862735+00:00,1.86
2020-12-16 04:21:00.486913785+00:00,1.85
2020-12-16 04:23:00.503901004+00:00,1.84
2020-12-16 04:26:00.503727187+00:00,1.83
2020-12-16 04:28:00.500896481+00:00,1.82
2020-12-16 04:30:00.487069065+00:00,1.81
2020-12-16 04:32:10.502554609+00:00,1.8
2020-12-16 04:32:15.482772924+00:00,1.81
2020-12-16 04:32:45.505637071+00:00,1.8
2020-12-16 04:35:00.490939165+00:00,1.79
2020-12-16 04:38:00.483375020+00:00,1.78
2020-12-16 04:41:00.491761754+00:00,1.77
2020-12-16 04:43:00.493530404+00:00,1.76
2020-12-16 04:46:00.509450736+00:00,1.75
2020-12-16 04:48:10.494492278+00:00,1.74
2020-12-16 04:51:00.502213997+00:00,1.73
2020-12-16 04:53:00.514006163+00:00,1.72
2020-12-16 04:56:00.478674671+00:00,1.71
2020-12-16 04:58:00.496753568+00:00,1.7
2020-12-16 05:00:05.506731732+00:00,1.69
2020-12-16 05:03:00.481384729+00:00,1.68
2020-12-16 05:06:00.502922104+00:00,1.67
2020-12-16 05:08:15.509483889+00:00,1.66
2020-12-16 05:11:00.486274608+00:00,1.65
2020-12-16 05:13:00.478783187+00:00,1.64
2020-12-16 05:16:00.486261154+00:00,1.63
2020-12-16 05:19:00.466434633+00:00,1.62
2020-12-16 05:21:00.482091137+00:00,1.61
2020-12-16 05:24:00.490382855+00:00,1.6
2020-12-16 05:26:00.507449863+00:00,1.59
2020-12-16 05:29:00.474068063+00:00,1.58
2020-12-16 05:31:00.448538473+00:00,1.57
2020-12-16 05:34:00.486170678+00:00,1.56
2020-12-16 05:36:00.470313669+00:00,1.55
2020-12-16 05:38:00.504253146+00:00,1.54
2020-12-16 05:41:00.474911502+00:00,1.53
2020-12-16 05:43:00.497385038+00:00,1.52
2020-12-16 05:45:00.499257880+00:00,1.51
2020-12-16 05:47:00.504475513+00:00,1.5
2020-12-16 05:50:00.502176905+00:00,1.49
2020-12-16 05:52:00.492461693+00:00,1.48
2020-12-16 05:52:15.475926164+00:00,1.49
2020-12-16 05:53:00.514771577+00:00,1.48
2020-12-16 05:55:00.492215677+00:00,1.47
2020-12-16 05:58:00.485571486+00:00,1.46
2020-12-16 06:00:00.773306021+00:00,1.45
2020-12-16 06:02:00.480024032+00:00,1.44
2020-12-16 06:02:55.482536269+00:00,1.45
2020-12-16 06:03:00.478412960+00:00,1.44
2020-12-16 06:05:00.484997138+00:00,1.43
2020-12-16 06:05:45.486300029+00:00,1.44
2020-12-16 06:06:00.484997173+00:00,1.43
2020-12-16 06:08:00.480631370+00:00,1.42
2020-12-16 06:11:00.499996752+00:00,1.41
2020-12-16 06:13:00.483354828+00:00,1.4
2020-12-16 06:16:00.495239486+00:00,1.39
2020-12-16 06:18:00.505867063+00:00,1.38
2020-12-16 06:20:00.481330397+00:00,1.37
2020-12-16 06:20:25.511938318+00:00,1.38
2020-12-16 06:20:45.500905256+00:00,1.37
2020-12-16 06:23:00.497474880+00:00,1.36
2020-12-16 06:25:00.504734370+00:00,1.35
2020-12-16 06:28:00.504291572+00:00,1.34
2020-12-16 06:30:00.499046046+00:00,1.33
2020-12-16 06:33:00.504864882+00:00,1.32
2020-12-16 06:36:00.495639843+00:00,1.31
2020-12-16 06:38:00.493646557+00:00,1.3
2020-12-16 06:40:15.507458151+00:00,1.29
2020-12-16 06:43:00.481480103+00:00,1.28
2020-12-16 06:46:00.474632445+00:00,1.27
2020-12-16 06:48:00.491632503+00:00,1.26
2020-12-16 06:51:00.507202420+00:00,1.25
2020-12-16 06:53:00.478432929+00:00,1.24
2020-12-16 06:56:00.495935615+00:00,1.23
2020-12-16 06:58:00.495419907+00:00,1.22
2020-12-16 07:00:05.486689033+00:00,1.21
2020-12-16 07:03:00.489558816+00:00,1.2
2020-12-16 07:05:00.477894515+00:00,1.19
2020-12-16 07:05:35.483063996+00:00,1.2
2020-12-16 07:06:00.498053173+00:00,1.19
2020-12-16 07:08:00.497545121+00:00,1.18
2020-12-16 07:10:00.490440555+00:00,1.17
2020-12-16 07:13:00.499148256+00:00,1.16
2020-12-16 07:15:00.493033507+00:00,1.15
2020-12-16 07:15:05.489264789+00:00,1.16
2020-12-16 07:16:00.475517391+00:00,1.15
2020-12-16 07:18:00.500179043+00:00,1.14
2020-12-16 07:20:00.490348258+00:00,1.13
2020-12-16 07:23:00.497700222+00:00,1.12
2020-12-16 07:25:00.471082982+00:00,1.11
2020-12-16 07:28:00.475499685+00:00,1.1
2020-12-16 07:30:01.053123833+00:00,1.09
2020-12-16 07:32:00.523218017+00:00,1.08
2020-12-16 07:35:00.463290053+00:00,1.07
2020-12-16 07:37:15.482213941+00:00,1.06
2020-12-16 07:40:00.485081120+00:00,1.05
2020-12-16 07:42:00.483820860+00:00,1.04
2020-12-16 07:45:00.493703223+00:00,1.03
2020-12-16 07:47:00.472944652+00:00,1.02
2020-12-16 07:50:00.518219385+00:00,1.01
2020-12-16 07:52:00.484218743+00:00,1.0
2020-12-16 07:55:00.463324996+00:00,0.99
2020-12-16 07:57:00.478128595+00:00,0.98
2020-12-16 08:00:00.799809558+00:00,0.97
2020-12-16 08:02:00.476071043+00:00,0.96
2020-12-16 08:04:00.505339652+00:00,0.95
2020-12-16 08:07:00.480698804+00:00,0.94
2020-12-16 08:09:00.488591159+00:00,0.93
2020-12-16 08:12:00.495614923+00:00,0.92
2020-12-16 08:14:00.470485352+00:00,0.91
2020-12-16 08:17:00.501917064+00:00,0.9
2020-12-16 08:19:00.487142206+00:00,0.89
2020-12-16 08:22:00.496430301+00:00,0.88
2020-12-16 08:24:00.505741964+00:00,0.87
2020-12-16 08:27:00.494647226+00:00,0.86
2020-12-16 08:29:00.486288363+00:00,0.85
2020-12-16 08:32:00.502585507+00:00,0.84
2020-12-16 08:34:00.490156008+00:00,0.83
2020-12-16 08:37:00.497196780+00:00,0.82
2020-12-16 08:39:00.490083677+00:00,0.81
2020-12-16 08:42:00.495986527+00:00,0.8
2020-12-16 08:44:00.542277041+00:00,0.79
2020-12-16 08:47:00.402104768+00:00,0.78
2020-12-16 08:49:00.493034423+00:00,0.77
2020-12-16 08:52:00.494221563+00:00,0.76
2020-12-16 08:54:00.473844143+00:00,0.75
2020-12-16 08:57:00.503234146+00:00,0.74
2020-12-16 08:59:00.500642614+00:00,0.73
2020-12-16 09:02:00.427001704+00:00,0.72
2020-12-16 09:04:00.497465998+00:00,0.71
2020-12-16 09:07:00.477889227+00:00,0.7
2020-12-16 09:09:00.487502696+00:00,0.69
2020-12-16 09:12:00.475254712+00:00,0.68
2020-12-16 09:14:00.478108796+00:00,0.67
2020-12-16 09:17:00.477911395+00:00,0.66
2020-12-16 09:19:00.492318932+00:00,0.65
2020-12-16 09:21:00.491820986+00:00,0.64
2020-12-16 09:24:00.466416101+00:00,0.63
2020-12-16 09:26:00.459694183+00:00,0.62
2020-12-16 09:29:00.479723113+00:00,0.61
2020-12-16 09:31:00.343471646+00:00,0.6
2020-12-16 09:32:04.128786406+00:00,0.6
2020-12-16 09:34:00.343570755+00:00,0.59
2020-12-16 09:36:00.343024100+00:00,0.58
2020-12-16 09:39:00.346159810+00:00,0.57
2020-12-16 09:41:00.343194938+00:00,0.56
2020-12-16 09:44:00.343272058+00:00,0.55
2020-12-16 09:46:00.353704861+00:00,0.54
2020-12-16 09:48:10.343828277+00:00,0.53
2020-12-16 09:48:15.343433814+00:00,0.54
2020-12-16 09:48:30.343194020+00:00,0.53
2020-12-16 09:48:35.343512085+00:00,0.54
2020-12-16 09:48:50.343039497+00:00,0.53
2020-12-16 09:51:00.347050300+00:00,0.52
2020-12-16 09:53:05.368343257+00:00,0.51
2020-12-16 09:53:10.343450568+00:00,0.52
2020-12-16 09:53:25.343616507+00:00,0.51
2020-12-16 09:53:50.343047288+00:00,0.52
2020-12-16 09:54:00.343421142+00:00,0.51
2020-12-16 09:56:00.343479044+00:00,0.5
2020-12-16 09:59:00.343546471+00:00,0.49
2020-12-16 10:01:00.343592678+00:00,0.48
2020-12-16 10:04:00.351180078+00:00,0.47
2020-12-16 10:06:00.343399168+00:00,0.46
2020-12-16 10:06:45.347207211+00:00,0.47
2020-12-16 10:07:00.343369695+00:00,0.46
2020-12-16 10:09:00.343738294+00:00,0.45
2020-12-16 10:12:00.347473744+00:00,0.44
2020-12-16 10:14:00.343705240+00:00,0.43
2020-12-16 10:17:00.343762438+00:00,0.42
2020-12-16 10:19:30.351011651+00:00,0.41
2020-12-16 10:19:50.343546202+00:00,0.42
2020-12-16 10:20:00.343445340+00:00,0.41
2020-12-16 10:22:00.344193219+00:00,0.4
2020-12-16 10:24:00.343473245+00:00,0.39
2020-12-16 10:27:00.343564208+00:00,0.38
2020-12-16 10:29:00.343890130+00:00,0.37
2020-12-16 10:32:00.343632705+00:00,0.36
2020-12-16 10:34:00.352441161+00:00,0.35
2020-12-16 10:36:00.343406941+00:00,0.34
2020-12-16 10:39:00.343544801+00:00,0.33
2020-12-16 10:41:00.343348763+00:00,0.32
2020-12-16 10:44:00.343642223+00:00,0.31
2020-12-16 10:46:00.344071568+00:00,0.3
2020-12-16 10:49:00.343512540+00:00,0.29
2020-12-16 10:51:00.344052118+00:00,0.28
2020-12-16 10:54:00.343556044+00:00,0.27
2020-12-16 10:56:00.342930772+00:00,0.26
2020-12-16 10:59:00.345180373+00:00,0.25
2020-12-16 11:01:00.342854573+00:00,0.24
2020-12-16 11:03:15.346565315+00:00,0.23
2020-12-16 11:03:25.355257447+00:00,0.24
2020-12-16 11:03:40.343254673+00:00,0.23
2020-12-16 11:06:00.344390375+00:00,0.22
2020-12-16 11:08:00.343172254+00:00,0.21
2020-12-16 11:11:00.344733508+00:00,0.2
2020-12-16 11:13:00.344753137+00:00,0.19
2020-12-16 11:15:00.343406566+00:00,0.18
2020-12-16 11:18:00.345466544+00:00,0.17
2020-12-16 11:20:00.343180546+00:00,0.16
2020-12-16 11:23:00.343718657+00:00,0.15
2020-12-16 11:25:00.344988176+00:00,0.14
2020-12-16 11:28:00.343596673+00:00,0.13
2020-12-16 11:30:00.351896001+00:00,0.12
2020-12-16 11:33:00.343629547+00:00,0.11
2020-12-16 11:35:00.343247169+00:00,0.1
2020-12-16 11:37:00.350580177+00:00,0.09
2020-12-16 11:40:00.343200805+00:00,0.08
2020-12-16 11:42:00.344266314+00:00,0.07
2020-12-16 11:45:00.351292307+00:00,0.06
2020-12-16 11:47:00.344636558+00:00,0.05
2020-12-16 11:50:00.343313987+00:00,0.04
2020-12-16 11:52:00.346361207+00:00,0.03
2020-12-16 11:54:00.343485003+00:00,0.02
2020-12-16 11:57:00.343477315+00:00,0.01
2020-12-16 11:59:00.346658230+00:00,0.0
2020-12-16 12:00:00.106303722+00:00,1.98
2020-12-16 12:01:00.789182763+00:00,1.97
2020-12-16 12:03:00.353816990+00:00,1.96
2020-12-16 12:06:00.343444701+00:00,1.95
2020-12-16 12:09:00.342853535+00:00,1.94
2020-12-16 12:11:00.343884728+00:00,1.93
2020-12-16 12:11:35.343773824+00:00,1.94
2020-12-16 12:11:45.343944709+00:00,1.93
2020-12-16 12:11:55.343548810+00:00,1.94
2020-12-16 12:12:00.345502242+00:00,1.93
2020-12-16 12:14:00.343205849+00:00,1.92
2020-12-16 12:16:10.343421404+00:00,1.91
2020-12-16 12:16:40.343439395+00:00,1.92
2020-12-16 12:16:45.343469173+00:00,1.91
2020-12-16 12:18:00.357789205+00:00,1.9
2020-12-16 12:21:00.343551129+00:00,1.89
2020-12-16 12:21:55.343211659+00:00,1.9
2020-12-16 12:22:00.343535635+00:00,1.89
2020-12-16 12:24:00.343418424+00:00,1.88
2020-12-16 12:24:10.343737969+00:00,1.89
2020-12-16 12:25:00.355064581+00:00,1.88
2020-12-16 12:27:00.345451171+00:00,1.87
2020-12-16 12:29:00.343467428+00:00,1.86
2020-12-16 12:29:20.344477423+00:00,1.87
2020-12-16 12:29:45.343073320+00:00,1.86
2020-12-16 12:32:00.343383685+00:00,1.85
2020-12-16 12:32:05.344976404+00:00,1.86
2020-12-16 12:33:00.343763118+00:00,1.85
2020-12-16 12:34:00.357723416+00:00,1.84
2020-12-16 12:36:00.343248151+00:00,1.83
2020-12-16 12:36:10.343460444+00:00,1.84
2020-12-16 12:36:15.343620936+00:00,1.83
2020-12-16 12:36:20.354111185+00:00,1.84
2020-12-16 12:37:00.343327903+00:00,1.83
2020-12-16 12:40:00.344527137+00:00,1.82
2020-12-16 12:42:00.345237206+00:00,1.81
2020-12-16 12:42:10.343562485+00:00,1.82
2020-12-16 12:42:15.342897289+00:00,1.81
2020-12-16 12:44:00.343037790+00:00,1.8
2020-12-16 12:46:00.345147259+00:00,1.79
2020-12-16 12:48:00.345670004+00:00,1.78
2020-12-16 12:49:10.344410541+00:00,1.77
2020-12-16 12:49:20.344196078+00:00,1.78
2020-12-16 12:50:00.343751490+00:00,1.77
2020-12-16 12:52:00.351762984+00:00,1.76
2020-12-16 12:54:00.343328173+00:00,1.75
2020-12-16 12:56:15.343216802+00:00,1.74
2020-12-16 12:56:20.343675629+00:00,1.75
2020-12-16 12:57:00.343774181+00:00,1.74
2020-12-16 12:59:00.343830246+00:00,1.73
2020-12-16 13:02:00.343700592+00:00,1.72
2020-12-16 13:05:00.344266707+00:00,1.71
2020-12-16 13:07:00.344831907+00:00,1.7
2020-12-16 13:10:00.343569796+00:00,1.69
2020-12-16 13:12:00.343458279+00:00,1.68
2020-12-16 13:12:05.348123293+00:00,1.69
2020-12-16 13:13:00.343541828+00:00,1.68
2020-12-16 13:15:00.352055950+00:00,1.67
2020-12-16 13:17:00.343115264+00:00,1.66
2020-12-16 13:20:00.343670504+00:00,1.65
2020-12-16 13:22:35.348603374+00:00,1.64
2020-12-16 13:25:00.344251274+00:00,1.63
2020-12-16 13:28:00.343527433+00:00,1.62
2020-12-16 13:30:40.342982124+00:00,1.61
2020-12-16 13:30:50.344273448+00:00,1.62
2020-12-16 13:31:00.343211494+00:00,1.61
2020-12-16 13:33:00.344005634+00:00,1.6
2020-12-16 13:35:00.345852591+00:00,1.59
2020-12-16 13:37:00.344794646+00:00,1.58
2020-12-16 13:40:00.355152786+00:00,1.57
2020-12-16 13:42:30.346780836+00:00,1.58
2020-12-16 13:43:20.344031644+00:00,1.57
2020-12-16 13:43:25.358591171+00:00,1.58
2020-12-16 13:44:45.343235447+00:00,1.59
2020-12-16 13:44:50.344792765+00:00,1.58
2020-12-16 13:45:35.344187511+00:00,1.59
2020-12-16 13:46:10.345796215+00:00,1.58
2020-12-16 13:46:55.343983199+00:00,1.57
2020-12-16 13:47:50.344515193+00:00,1.56
2020-12-16 13:54:00.344782524+00:00,1.55
2020-12-16 13:56:00.343639376+00:00,1.54
2020-12-16 13:58:00.344987291+00:00,1.53
2020-12-16 13:58:10.354578089+00:00,1.54
2020-12-16 13:58:15.343068249+00:00,1.53
2020-12-16 14:00:15.344414564+00:00,1.52
2020-12-16 14:02:00.344654044+00:00,1.51
2020-12-16 14:04:25.357627260+00:00,1.5
2020-12-16 14:04:30.344052979+00:00,1.51
2020-12-16 14:04:40.343286180+00:00,1.5
2020-12-16 14:04:50.350241782+00:00,1.51
2020-12-16 14:05:00.365313389+00:00,1.5
2020-12-16 14:07:20.346308906+00:00,1.49
2020-12-16 14:07:25.343502535+00:00,1.5
2020-12-16 14:08:00.343997440+00:00,1.49
2020-12-16 14:08:40.343870242+00:00,1.5
2020-12-16 14:08:45.344624819+00:00,1.49
2020-12-16 14:09:55.345847500+00:00,1.5
2020-12-16 14:10:00.356464721+00:00,1.49
2020-12-16 14:11:25.343646205+00:00,1.5
2020-12-16 14:11:30.345802267+00:00,1.49
2020-12-16 14:11:35.345057753+00:00,1.5
2020-12-16 14:12:00.343535449+00:00,1.49
2020-12-16 14:12:25.347252769+00:00,1.5
2020-12-16 14:13:00.344457762+00:00,1.49
2020-12-16 14:13:50.343484680+00:00,1.5
2020-12-16 14:14:00.356426002+00:00,1.49
2020-12-16 14:14:15.343584852+00:00,1.5
2020-12-16 14:14:20.344364859+00:00,1.49
2020-12-16 14:14:35.354836049+00:00,1.5
2020-12-16 14:15:06.083331093+00:00,1.49
2020-12-16 14:15:35.346855880+00:00,1.48
2020-12-16 14:16:15.358617653+00:00,1.47
2020-12-16 14:16:30.343861243+00:00,1.48
2020-12-16 14:16:50.344721582+00:00,1.47
2020-12-16 14:19:40.464510037+00:00,1.46
2020-12-16 14:22:00.352558484+00:00,1.45
2020-12-16 14:22:20.343882568+00:00,1.46
2020-12-16 14:22:25.343551473+00:00,1.45
2020-12-16 14:22:30.344086554+00:00,1.46
2020-12-16 14:23:00.344033841+00:00,1.45
2020-12-16 14:24:05.661919870+00:00,1.44
2020-12-16 14:26:00.343503379+00:00,1.43
2020-12-16 14:26:06.468175441+00:00,1.44
2020-12-16 14:26:45.344831125+00:00,1.43
2020-12-16 14:28:00.343451925+00:00,1.42
2020-12-16 14:29:00.369062765+00:00,1.41
2020-12-16 14:32:00.343829635+00:00,1.4
2020-12-16 14:32:10.343532175+00:00,1.41
2020-12-16 14:32:15.343792832+00:00,1.4
2020-12-16 14:32:20.343764188+00:00,1.41
2020-12-16 14:32:50.344473174+00:00,1.4
2020-12-16 14:35:00.343361863+00:00,1.39
2020-12-16 14:37:06.005244946+00:00,1.38
2020-12-16 14:38:20.346884109+00:00,1.37
2020-12-16 14:41:00.356510174+00:00,1.36
2020-12-16 14:43:00.343463+00:00,1.35
2020-12-16 14:46:00.344562246+00:00,1.34
2020-12-16 14:46:06.059898423+00:00,1.35
2020-12-16 14:46:35.344212523+00:00,1.34
2020-12-16 14:49:00.343454985+00:00,1.33
2020-12-16 14:52:00.359866629+00:00,1.32
2020-12-16 14:52:10.343656993+00:00,1.33
2020-12-16 14:53:00.344132826+00:00,1.32
2020-12-16 14:55:00.343430790+00:00,1.31
2020-12-16 14:57:00.344621407+00:00,1.3
2020-12-16 14:57:50.352746272+00:00,1.31
2020-12-16 14:58:00.343932596+00:00,1.3
2020-12-16 15:00:00.608606487+00:00,1.29
2020-12-16 15:00:05.780905472+00:00,1.3
2020-12-16 15:00:20.343537269+00:00,1.29
2020-12-16 15:02:00.343675550+00:00,1.28
2020-12-16 15:04:00.351699197+00:00,1.27
2020-12-16 15:06:00.345182769+00:00,1.26
2020-12-16 15:06:15.343935031+00:00,1.27
2020-12-16 15:06:20.319132837+00:00,1.26
2020-12-16 15:06:25.343516817+00:00,1.27
2020-12-16 15:07:00.343755302+00:00,1.26
2020-12-16 15:10:00.343434662+00:00,1.25
2020-12-16 15:12:00.347448605+00:00,1.24
2020-12-16 15:12:06.443432888+00:00,1.25
2020-12-16 15:12:55.343589408+00:00,1.24
2020-12-16 15:14:00.343573969+00:00,1.23
2020-12-16 15:16:00.344558210+00:00,1.22
2020-12-16 15:16:45.343518996+00:00,1.23
2020-12-16 15:17:00.354358775+00:00,1.22
2020-12-16 15:19:00.343506690+00:00,1.21
2020-12-16 15:20:35.343561669+00:00,1.2
2020-12-16 15:23:00.343637083+00:00,1.19
2020-12-16 15:25:00.343129545+00:00,1.18
2020-12-16 15:27:06.253528083+00:00,1.17
2020-12-16 15:27:25.356654732+00:00,1.18
2020-12-16 15:27:55.345014762+00:00,1.17
2020-12-16 15:30:00.344014655+00:00,1.16
2020-12-16 15:32:00.344240154+00:00,1.15
2020-12-16 15:33:40.344250247+00:00,1.14
2020-12-16 15:33:50.354661603+00:00,1.15
2020-12-16 15:34:00.343003459+00:00,1.14
2020-12-16 15:36:00.343630872+00:00,1.13
2020-12-16 15:39:00.347417897+00:00,1.12
2020-12-16 15:41:00.343883817+00:00,1.11
2020-12-16 15:41:15.350369563+00:00,1.12
2020-12-16 15:41:20.343507723+00:00,1.11
2020-12-16 15:41:25.343197097+00:00,1.12
2020-12-16 15:42:00.343773179+00:00,1.11
2020-12-16 15:44:00.343992202+00:00,1.1
2020-12-16 15:44:06.490324795+00:00,1.11
2020-12-16 15:44:10.344602546+00:00,1.1
2020-12-16 15:44:45.342928166+00:00,1.11
2020-12-16 15:45:00.343929902+00:00,1.1
2020-12-16 15:46:10.343600942+00:00,1.09
2020-12-16 15:46:45.344519203+00:00,1.1
2020-12-16 15:46:50.344099122+00:00,1.09
2020-12-16 15:49:00.343293119+00:00,1.08
2020-12-16 15:51:00.345049902+00:00,1.07
2020-12-16 15:53:00.343485159+00:00,1.06
2020-12-16 15:55:00.343843212+00:00,1.05
2020-12-16 15:55:30.346211241+00:00,1.06
2020-12-16 15:55:45.353420494+00:00,1.05
2020-12-16 15:58:00.360242114+00:00,1.04
2020-12-16 16:00:00.617349939+00:00,1.03
2020-12-16 16:00:10.344693125+00:00,1.04
2020-12-16 16:01:00.344544482+00:00,1.03
2020-12-16 16:03:00.344043689+00:00,1.02
2020-12-16 16:05:00.344657402+00:00,1.01
2020-12-16 16:05:45.343376965+00:00,1.02
2020-12-16 16:06:00.357558232+00:00,1.01
2020-12-16 16:08:00.345876085+00:00,1.0
2020-12-16 16:10:06.420381018+00:00,0.99
2020-12-16 16:10:10.343428582+00:00,1.0
2020-12-16 16:10:45.343473278+00:00,0.99
2020-12-16 16:12:25.357010918+00:00,0.98
2020-12-16 16:12:40.344833460+00:00,0.99
2020-12-16 16:13:00.353796937+00:00,0.98
2020-12-16 16:15:00.343858378+00:00,0.97
2020-12-16 16:17:00.343127273+00:00,0.96
2020-12-16 16:19:00.343591453+00:00,0.95
2020-12-16 16:21:00.343299089+00:00,0.94
2020-12-16 16:24:00.343640495+00:00,0.93
2020-12-16 16:27:00.358208596+00:00,0.92
2020-12-16 16:29:00.343525281+00:00,0.91
2020-12-16 16:31:00.352208330+00:00,0.9
2020-12-16 16:34:00.344367504+00:00,0.89
2020-12-16 16:37:00.344643826+00:00,0.88
2020-12-16 16:39:00.366075050+00:00,0.87
2020-12-16 16:41:00.343392528+00:00,0.86
2020-12-16 16:43:00.350451995+00:00,0.85
2020-12-16 16:45:35.343248451+00:00,0.84
2020-12-16 16:48:00.343705151+00:00,0.83
