timestamp,lastPrice
2020-12-07 00:00:19.958462725+00:00,19424.0
2020-12-07 00:00:19.975523793+00:00,19424.5
2020-12-07 00:00:20.126038977+00:00,19424.0
2020-12-07 00:00:20.524529957+00:00,19424.5
2020-12-07 00:00:20.810380708+00:00,19424.0
2020-12-07 00:00:21.007669545+00:00,19424.5
2020-12-07 00:00:21.013093186+00:00,19424.0
2020-12-07 00:00:21.260455758+00:00,19424.5
2020-12-07 00:00:21.265954803+00:00,19424.0
2020-12-07 00:00:21.425391608+00:00,19424.5
2020-12-07 00:00:21.434365176+00:00,19424.0
2020-12-07 00:00:21.572465211+00:00,19425.0
2020-12-07 00:00:21.582444764+00:00,19424.5
2020-12-07 00:00:21.816173825+00:00,19425.0
2020-12-07 00:00:21.834848072+00:00,19424.5
2020-12-07 00:00:21.852723620+00:00,19425.0
2020-12-07 00:00:21.906196831+00:00,19424.5
2020-12-07 00:00:21.943363334+00:00,19425.0
2020-12-07 00:00:22.114844209+00:00,19424.5
2020-12-07 00:00:22.225149258+00:00,19425.0
2020-12-07 00:00:22.264388308+00:00,19424.5
2020-12-07 00:00:22.338281953+00:00,19425.0
2020-12-07 00:00:23.031601775+00:00,19425.5
2020-12-07 00:00:23.108409791+00:00,19426.0
2020-12-07 00:00:23.113942366+00:00,19426.5
2020-12-07 00:00:23.126776995+00:00,19428.0
2020-12-07 00:00:23.135767870+00:00,19426.0
2020-12-07 00:00:23.159080859+00:00,19428.0
2020-12-07 00:00:23.184509617+00:00,19429.0
2020-12-07 00:00:23.465671714+00:00,19430.0
2020-12-07 00:00:23.486764748+00:00,19431.0
2020-12-07 00:00:23.736741525+00:00,19431.5
2020-12-07 00:00:23.792021318+00:00,19432.0
2020-12-07 00:00:24.159840182+00:00,19431.5
2020-12-07 00:00:24.372032912+00:00,19432.0
2020-12-07 00:00:24.398622325+00:00,19431.5
2020-12-07 00:00:24.414837607+00:00,19432.0
2020-12-07 00:00:24.699556619+00:00,19431.5
2020-12-07 00:00:24.823778692+00:00,19432.0
2020-12-07 00:00:24.879703325+00:00,19431.5
2020-12-07 00:00:25.005150671+00:00,19432.0
2020-12-07 00:00:25.614293763+00:00,19431.5
2020-12-07 00:00:25.992500337+00:00,19432.0
2020-12-07 00:00:25.995346122+00:00,19431.5
2020-12-07 00:00:26.019690218+00:00,19432.0
2020-12-07 00:00:26.024168076+00:00,19431.5
2020-12-07 00:00:26.069849286+00:00,19432.0
2020-12-07 00:00:26.143114823+00:00,19431.5
2020-12-07 00:00:26.579145258+00:00,19432.0
2020-12-07 00:00:26.806158279+00:00,19431.5
2020-12-07 00:00:26.813568144+00:00,19432.0
2020-12-07 00:00:26.836922238+00:00,19431.5
2020-12-07 00:00:26.879053681+00:00,19432.0
2020-12-07 00:00:27.570736491+00:00,19431.5
2020-12-07 00:00:27.592043575+00:00,19432.0
2020-12-07 00:00:27.621645252+00:00,19431.5
2020-12-07 00:00:27.713700198+00:00,19432.0
2020-12-07 00:00:28.341607946+00:00,19431.5
2020-12-07 00:00:28.861568887+00:00,19432.0
2020-12-07 00:00:29.195990794+00:00,19431.5
2020-12-07 00:00:29.266018783+00:00,19432.0
2020-12-07 00:00:29.574634852+00:00,19431.5
2020-12-07 00:00:30.109462450+00:00,19432.0
2020-12-07 00:00:30.417555315+00:00,19431.5
2020-12-07 00:00:30.591070771+00:00,19432.0
2020-12-07 00:00:30.608223423+00:00,19431.5
2020-12-07 00:00:32.066556944+00:00,19432.0
2020-12-07 00:00:33.557913484+00:00,19431.0
2020-12-07 00:00:33.630451876+00:00,19430.0
2020-12-07 00:00:33.642368939+00:00,19430.5
2020-12-07 00:00:33.656079126+00:00,19430.0
2020-12-07 00:00:33.695764793+00:00,19429.5
2020-12-07 00:00:33.798252475+00:00,19428.5
2020-12-07 00:00:34.127671439+00:00,19427.5
2020-12-07 00:00:34.142223636+00:00,19428.0
2020-12-07 00:00:34.495279270+00:00,19427.5
2020-12-07 00:00:34.501670145+00:00,19428.0
2020-12-07 00:00:35.205266338+00:00,19427.5
2020-12-07 00:00:35.923484998+00:00,19426.5
2020-12-07 00:00:35.927876882+00:00,19427.0
2020-12-07 00:00:36.038920648+00:00,19426.5
2020-12-07 00:00:36.257388281+00:00,19427.0
2020-12-07 00:00:37.400387810+00:00,19426.5
2020-12-07 00:00:38.079553999+00:00,19427.0
2020-12-07 00:00:44.782574462+00:00,19426.5
2020-12-07 00:00:45.271426826+00:00,19427.0
2020-12-07 00:00:46.986997495+00:00,19426.5
2020-12-07 00:00:47.679248210+00:00,19427.0
2020-12-07 00:00:47.714300933+00:00,19425.5
2020-12-07 00:00:47.820312313+00:00,19423.5
2020-12-07 00:00:47.882630185+00:00,19423.0
2020-12-07 00:00:49.073342098+00:00,19422.0
2020-12-07 00:00:49.080577415+00:00,19422.5
2020-12-07 00:00:49.107899248+00:00,19422.0
2020-12-07 00:00:49.115866198+00:00,19421.0
2020-12-07 00:00:49.235232423+00:00,19420.5
2020-12-07 00:00:49.246088269+00:00,19421.0
2020-12-07 00:00:49.433995147+00:00,19420.5
2020-12-07 00:00:49.436703203+00:00,19421.0
2020-12-07 00:00:49.804192376+00:00,19419.5
2020-12-07 00:00:50.963792436+00:00,19418.5
2020-12-07 00:00:50.966804247+00:00,19419.0
2020-12-07 00:00:52.550971465+00:00,19418.5
2020-12-07 00:00:52.555564592+00:00,19419.0
2020-12-07 00:00:52.653681153+00:00,19418.5
2020-12-07 00:00:52.846717669+00:00,19416.0
2020-12-07 00:00:53.011567425+00:00,19415.0
2020-12-07 00:00:56.017331437+00:00,19414.5
2020-12-07 00:01:01.201757070+00:00,19415.0
2020-12-07 00:01:01.728863483+00:00,19414.5
2020-12-07 00:01:01.900659899+00:00,19412.0
2020-12-07 00:01:02.872363337+00:00,19411.5
2020-12-07 00:01:03.604528341+00:00,19412.0
2020-12-07 00:01:03.921374963+00:00,19411.5
2020-12-07 00:01:04.411667564+00:00,19412.0
2020-12-07 00:01:06.032124259+00:00,19411.5
2020-12-07 00:01:06.165554+00:00,19412.0
2020-12-07 00:01:10.146503130+00:00,19411.5
2020-12-07 00:01:14.577939842+00:00,19412.0
2020-12-07 00:01:14.595932494+00:00,19411.5
2020-12-07 00:01:15.546806583+00:00,19410.0
2020-12-07 00:01:16.529357873+00:00,19409.5
2020-12-07 00:01:17.356908702+00:00,19408.5
2020-12-07 00:01:17.763331330+00:00,19407.5
2020-12-07 00:01:17.873196444+00:00,19405.0
2020-12-07 00:01:18.190974887+00:00,19404.0
2020-12-07 00:01:19.414292386+00:00,19403.5
2020-12-07 00:01:24.777588012+00:00,19404.0
2020-12-07 00:01:25.084758370+00:00,19403.5
2020-12-07 00:01:30.142208271+00:00,19404.0
2020-12-07 00:01:31.340764704+00:00,19403.5
2020-12-07 00:01:35.507795999+00:00,19404.0
2020-12-07 00:01:37.290262306+00:00,19403.5
2020-12-07 00:01:37.702723935+00:00,19404.0
2020-12-07 00:01:39.339574788+00:00,19403.5
2020-12-07 00:01:41.629742542+00:00,19404.0
2020-12-07 00:01:42.160246688+00:00,19403.5
2020-12-07 00:01:42.190982878+00:00,19404.0
2020-12-07 00:01:50.585637631+00:00,19403.5
2020-12-07 00:01:51.116942657+00:00,19404.0
2020-12-07 00:01:51.138720679+00:00,19403.5
2020-12-07 00:01:53.496789997+00:00,19403.0
2020-12-07 00:01:53.542916210+00:00,19401.5
2020-12-07 00:01:53.674899033+00:00,19401.0
2020-12-07 00:01:53.765536091+00:00,19400.5
2020-12-07 00:01:55.506101518+00:00,19400.0
2020-12-07 00:01:56.179448138+00:00,19397.0
2020-12-07 00:01:57.927512149+00:00,19396.5
2020-12-07 00:01:58.385478574+00:00,19394.0
2020-12-07 00:01:58.773800515+00:00,19394.5
2020-12-07 00:01:59.222005221+00:00,19394.0
2020-12-07 00:02:00.125867685+00:00,19392.5
2020-12-07 00:02:00.164142295+00:00,19404.0
2020-12-07 00:02:00.752920703+00:00,19394.5
2020-12-07 00:02:01.259666897+00:00,19394.0
2020-12-07 00:02:02.169366911+00:00,19394.5
2020-12-07 00:02:02.799190925+00:00,19404.0
2020-12-07 00:02:03.459535986+00:00,19403.5
2020-12-07 00:02:03.494334434+00:00,19404.5
2020-12-07 00:02:03.595664927+00:00,19404.0
2020-12-07 00:02:03.691016940+00:00,19404.5
2020-12-07 00:02:03.731636899+00:00,19404.0
2020-12-07 00:02:03.856866507+00:00,19404.5
2020-12-07 00:02:03.873378642+00:00,19404.0
2020-12-07 00:02:05.035408739+00:00,19404.5
2020-12-07 00:02:05.053004033+00:00,19404.0
2020-12-07 00:02:10.623077203+00:00,19402.5
2020-12-07 00:02:10.646721948+00:00,19403.0
2020-12-07 00:02:11.071878505+00:00,19397.5
2020-12-07 00:02:11.615063563+00:00,19398.0
2020-12-07 00:02:11.792651714+00:00,19397.5
2020-12-07 00:02:12.222156813+00:00,19398.0
2020-12-07 00:02:12.257067821+00:00,19400.5
2020-12-07 00:02:12.279253910+00:00,19401.0
2020-12-07 00:02:12.413741734+00:00,19400.5
2020-12-07 00:02:12.579215656+00:00,19401.0
2020-12-07 00:02:12.596396309+00:00,19400.5
2020-12-07 00:02:13.545161494+00:00,19401.0
2020-12-07 00:02:13.557841357+00:00,19401.5
2020-12-07 00:02:13.570900568+00:00,19402.0
2020-12-07 00:02:13.911920234+00:00,19402.5
2020-12-07 00:02:13.970930135+00:00,19403.0
2020-12-07 00:02:14.006982941+00:00,19403.5
2020-12-07 00:02:14.284289142+00:00,19404.0
2020-12-07 00:02:14.444172956+00:00,19404.5
2020-12-07 00:02:14.640430162+00:00,19404.0
2020-12-07 00:02:15.993151815+00:00,19404.5
2020-12-07 00:02:18.513951025+00:00,19404.0
2020-12-07 00:02:20.604538503+00:00,19404.5
2020-12-07 00:02:20.888638093+00:00,19404.0
2020-12-07 00:02:21.628179387+00:00,19405.0
2020-12-07 00:02:21.644738529+00:00,19405.5
2020-12-07 00:02:21.724806943+00:00,19408.5
2020-12-07 00:02:21.727667481+00:00,19413.0
2020-12-07 00:02:21.784454891+00:00,19412.5
2020-12-07 00:02:27.052424217+00:00,19413.0
2020-12-07 00:02:27.058372956+00:00,19412.5
2020-12-07 00:02:27.686104161+00:00,19413.0
2020-12-07 00:02:27.803637513+00:00,19413.5
2020-12-07 00:02:29.084997595+00:00,19414.5
2020-12-07 00:02:30.625901745+00:00,19416.5
2020-12-07 00:02:30.652946004+00:00,19415.5
2020-12-07 00:02:31.228061211+00:00,19417.5
2020-12-07 00:02:31.363893886+00:00,19420.0
2020-12-07 00:02:31.398716565+00:00,19421.5
2020-12-07 00:02:31.523127293+00:00,19421.0
2020-12-07 00:02:31.539047261+00:00,19421.5
2020-12-07 00:02:31.592842071+00:00,19421.0
2020-12-07 00:02:31.694052372+00:00,19421.5
2020-12-07 00:02:31.707647341+00:00,19421.0
2020-12-07 00:02:34.013329857+00:00,19421.5
2020-12-07 00:02:34.063742895+00:00,19421.0
2020-12-07 00:02:34.539176178+00:00,19421.5
2020-12-07 00:02:34.552827768+00:00,19421.0
2020-12-07 00:02:34.622551168+00:00,19421.5
2020-12-07 00:02:34.629960142+00:00,19421.0
2020-12-07 00:02:41.119294648+00:00,19421.5
2020-12-07 00:02:41.816109929+00:00,19422.0
2020-12-07 00:02:44.228134083+00:00,19423.5
2020-12-07 00:02:44.241548378+00:00,19423.0
2020-12-07 00:02:45.612347575+00:00,19424.5
2020-12-07 00:02:48.465667592+00:00,19425.0
2020-12-07 00:02:48.727838332+00:00,19425.5
2020-12-07 00:02:52.473704008+00:00,19426.0
2020-12-07 00:02:53.309202207+00:00,19427.5
2020-12-07 00:02:53.493099894+00:00,19428.0
2020-12-07 00:02:53.523021755+00:00,19427.5
2020-12-07 00:02:53.743133211+00:00,19428.0
2020-12-07 00:02:53.783529205+00:00,19429.0
2020-12-07 00:02:53.841485759+00:00,19429.5
2020-12-07 00:02:53.873865493+00:00,19429.0
2020-12-07 00:02:53.911680080+00:00,19429.5
2020-12-07 00:02:54.168836120+00:00,19430.0
2020-12-07 00:02:54.178651145+00:00,19429.5
2020-12-07 00:02:55.176887428+00:00,19430.0
2020-12-07 00:02:55.191706184+00:00,19431.0
2020-12-07 00:02:55.215353652+00:00,19431.5
2020-12-07 00:02:55.224812940+00:00,19432.0
2020-12-07 00:02:55.301538047+00:00,19434.5
2020-12-07 00:02:55.623779386+00:00,19435.0
2020-12-07 00:02:55.633498812+00:00,19435.5
2020-12-07 00:02:55.645210064+00:00,19434.5
2020-12-07 00:02:55.649301529+00:00,19436.0
2020-12-07 00:02:55.667220692+00:00,19435.5
2020-12-07 00:02:56.078447964+00:00,19436.0
2020-12-07 00:02:56.101020109+00:00,19436.5
2020-12-07 00:02:56.109723378+00:00,19437.0
2020-12-07 00:02:56.186778560+00:00,19437.5
2020-12-07 00:02:56.238977365+00:00,19437.0
2020-12-07 00:02:56.347627854+00:00,19437.5
2020-12-07 00:02:56.457477063+00:00,19439.5
2020-12-07 00:02:56.528954064+00:00,19440.0
2020-12-07 00:02:56.680628088+00:00,19439.5
2020-12-07 00:02:56.823558399+00:00,19440.0
2020-12-07 00:02:56.892932153+00:00,19440.5
2020-12-07 00:02:56.938604845+00:00,19442.0
2020-12-07 00:02:57.005459953+00:00,19441.5
2020-12-07 00:02:57.065745405+00:00,19442.0
2020-12-07 00:02:57.222399453+00:00,19445.0
2020-12-07 00:02:57.243295221+00:00,19446.5
2020-12-07 00:02:57.985777779+00:00,19447.0
2020-12-07 00:02:58.064828593+00:00,19448.5
2020-12-07 00:02:58.078301708+00:00,19449.5
2020-12-07 00:02:58.079870336+00:00,19450.0
2020-12-07 00:02:58.089436544+00:00,19447.0
2020-12-07 00:02:58.094762995+00:00,19450.0
2020-12-07 00:02:59.036688837+00:00,19449.5
2020-12-07 00:02:59.270952676+00:00,19450.0
2020-12-07 00:02:59.713736595+00:00,19449.5
2020-12-07 00:02:59.741458506+00:00,19450.0
2020-12-07 00:02:59.856902953+00:00,19449.5
2020-12-07 00:02:59.885195727+00:00,19450.0
2020-12-07 00:03:00.627993821+00:00,19449.5
2020-12-07 00:03:00.649807018+00:00,19450.0
2020-12-07 00:03:01.412645855+00:00,19449.5
2020-12-07 00:03:01.633672376+00:00,19450.0
2020-12-07 00:03:02.214408113+00:00,19449.5
2020-12-07 00:03:02.217888891+00:00,19450.0
2020-12-07 00:03:02.959917687+00:00,19449.5
2020-12-07 00:03:03.119894081+00:00,19450.0
2020-12-07 00:03:03.203817758+00:00,19449.5
2020-12-07 00:03:03.326826874+00:00,19450.0
2020-12-07 00:03:03.533300856+00:00,19449.5
2020-12-07 00:03:03.666422811+00:00,19450.0
2020-12-07 00:03:04.449332063+00:00,19449.5
2020-12-07 00:03:04.610921766+00:00,19450.0
2020-12-07 00:03:05.783349448+00:00,19449.5
2020-12-07 00:03:05.955901265+00:00,19450.0
2020-12-07 00:03:07.311390810+00:00,19449.5
2020-12-07 00:03:07.370648560+00:00,19450.0
2020-12-07 00:03:07.453047049+00:00,19449.5
2020-12-07 00:03:07.472101863+00:00,19450.0
2020-12-07 00:03:07.505626792+00:00,19449.5
2020-12-07 00:03:07.575113620+00:00,19450.0
2020-12-07 00:03:08.771995268+00:00,19449.5
2020-12-07 00:03:08.833365382+00:00,19450.0
2020-12-07 00:03:08.964952991+00:00,19449.5
2020-12-07 00:03:08.994281992+00:00,19450.0
2020-12-07 00:03:09.213129286+00:00,19449.5
2020-12-07 00:03:09.381609081+00:00,19450.0
2020-12-07 00:03:09.524897194+00:00,19449.5
2020-12-07 00:03:09.639714540+00:00,19450.0
2020-12-07 00:03:09.960763925+00:00,19449.5
2020-12-07 00:03:09.969529450+00:00,19450.0
2020-12-07 00:03:10.265835084+00:00,19449.5
2020-12-07 00:03:10.521617432+00:00,19450.0
2020-12-07 00:03:10.565242521+00:00,19449.5
2020-12-07 00:03:11.006534909+00:00,19450.0
2020-12-07 00:03:12.820195966+00:00,19449.5
2020-12-07 00:03:12.888963257+00:00,19450.0
2020-12-07 00:03:13.053981588+00:00,19449.5
2020-12-07 00:03:13.059385705+00:00,19450.0
2020-12-07 00:03:13.306439143+00:00,19449.5
2020-12-07 00:03:13.422724448+00:00,19450.0
2020-12-07 00:03:13.558202254+00:00,19449.5
2020-12-07 00:03:14.115324654+00:00,19450.0
2020-12-07 00:03:14.443174669+00:00,19449.5
2020-12-07 00:03:14.443190182+00:00,19450.0
2020-12-07 00:03:16.665472888+00:00,19449.5
2020-12-07 00:03:16.940560623+00:00,19450.0
2020-12-07 00:03:16.998152239+00:00,19449.5
2020-12-07 00:03:17.050221067+00:00,19450.0
2020-12-07 00:03:17.378854788+00:00,19449.5
2020-12-07 00:03:17.386435115+00:00,19450.0
2020-12-07 00:03:17.402115834+00:00,19449.5
2020-12-07 00:03:17.711992735+00:00,19450.0
2020-12-07 00:03:17.774093213+00:00,19449.5
2020-12-07 00:03:17.871998317+00:00,19450.0
2020-12-07 00:03:17.907450041+00:00,19449.5
2020-12-07 00:03:17.919554826+00:00,19449.0
2020-12-07 00:03:18.004637404+00:00,19448.5
2020-12-07 00:03:18.024418811+00:00,19446.0
2020-12-07 00:03:18.305680911+00:00,19445.5
2020-12-07 00:03:18.865838891+00:00,19445.0
2020-12-07 00:03:18.885460925+00:00,19445.5
2020-12-07 00:03:19.050020272+00:00,19445.0
2020-12-07 00:03:19.065680534+00:00,19445.5
2020-12-07 00:03:19.070140273+00:00,19445.0
2020-12-07 00:03:19.236981517+00:00,19445.5
2020-12-07 00:03:19.417696861+00:00,19445.0
2020-12-07 00:03:19.486251410+00:00,19445.5
2020-12-07 00:03:21.848343178+00:00,19445.0
2020-12-07 00:03:21.870183532+00:00,19445.5
2020-12-07 00:03:22.005005388+00:00,19445.0
2020-12-07 00:03:22.010817805+00:00,19445.5
2020-12-07 00:03:22.338282632+00:00,19445.0
2020-12-07 00:03:22.403075987+00:00,19445.5
2020-12-07 00:03:23.337301129+00:00,19445.0
2020-12-07 00:03:23.497967112+00:00,19445.5
2020-12-07 00:03:23.502324678+00:00,19445.0
2020-12-07 00:03:23.529641668+00:00,19445.5
2020-12-07 00:03:23.985778611+00:00,19445.0
2020-12-07 00:03:24.512257602+00:00,19445.5
2020-12-07 00:03:24.987172024+00:00,19445.0
2020-12-07 00:03:25.116890171+00:00,19445.5
2020-12-07 00:03:25.173080929+00:00,19445.0
2020-12-07 00:03:25.511699645+00:00,19445.5
2020-12-07 00:03:25.915240957+00:00,19445.0
2020-12-07 00:03:25.927845597+00:00,19445.5
2020-12-07 00:03:26.176024280+00:00,19445.0
2020-12-07 00:03:26.285418193+00:00,19445.5
2020-12-07 00:03:27.038220524+00:00,19445.0
2020-12-07 00:03:27.113153073+00:00,19446.5
2020-12-07 00:03:27.485439520+00:00,19447.0
2020-12-07 00:03:27.546586221+00:00,19446.5
2020-12-07 00:03:27.609849899+00:00,19447.0
2020-12-07 00:03:27.611883280+00:00,19446.5
2020-12-07 00:03:27.640453285+00:00,19447.0
2020-12-07 00:03:27.747777218+00:00,19448.5
2020-12-07 00:03:27.965985179+00:00,19448.0
2020-12-07 00:03:27.989606830+00:00,19448.5
2020-12-07 00:03:28.003448757+00:00,19448.0
2020-12-07 00:03:28.048956794+00:00,19448.5
2020-12-07 00:03:28.058863458+00:00,19448.0
2020-12-07 00:03:28.087765766+00:00,19448.5
2020-12-07 00:03:28.124929437+00:00,19448.0
2020-12-07 00:03:28.137758903+00:00,19448.5
2020-12-07 00:03:28.806642975+00:00,19448.0
2020-12-07 00:03:28.851779694+00:00,19448.5
2020-12-07 00:03:29.133706491+00:00,19448.0
2020-12-07 00:03:29.164721529+00:00,19448.5
2020-12-07 00:03:29.223945077+00:00,19449.0
2020-12-07 00:03:29.231397113+00:00,19448.5
2020-12-07 00:03:29.268032749+00:00,19449.0
2020-12-07 00:03:29.634006605+00:00,19448.5
2020-12-07 00:03:29.870638561+00:00,19449.0
2020-12-07 00:03:29.885713296+00:00,19448.5
2020-12-07 00:03:30.123933105+00:00,19449.0
2020-12-07 00:03:30.171968590+00:00,19448.5
2020-12-07 00:03:30.195701551+00:00,19449.0
2020-12-07 00:03:30.223056459+00:00,19448.5
2020-12-07 00:03:30.277218351+00:00,19449.5
2020-12-07 00:03:30.602009008+00:00,19450.0
2020-12-07 00:03:30.627866993+00:00,19449.5
2020-12-07 00:03:30.712066551+00:00,19450.0
2020-12-07 00:03:31.029926156+00:00,19449.5
2020-12-07 00:03:31.039155146+00:00,19450.0
2020-12-07 00:03:31.040055284+00:00,19449.5
2020-12-07 00:03:31.123641939+00:00,19450.0
2020-12-07 00:03:31.236556141+00:00,19449.5
2020-12-07 00:03:31.484897671+00:00,19450.0
2020-12-07 00:03:31.895553231+00:00,19449.5
2020-12-07 00:03:31.938478696+00:00,19450.0
2020-12-07 00:03:31.943536117+00:00,19449.5
2020-12-07 00:03:31.976710617+00:00,19450.0
2020-12-07 00:03:32.053891445+00:00,19449.5
2020-12-07 00:03:32.105250730+00:00,19450.0
2020-12-07 00:03:32.441986897+00:00,19449.5
2020-12-07 00:03:32.534627995+00:00,19450.0
2020-12-07 00:03:33.433889776+00:00,19449.5
2020-12-07 00:03:34.087551446+00:00,19450.0
2020-12-07 00:03:34.602007217+00:00,19449.5
2020-12-07 00:03:34.774863767+00:00,19450.0
2020-12-07 00:03:35.974295349+00:00,19449.5
2020-12-07 00:03:36.524356898+00:00,19450.0
2020-12-07 00:03:41.909575868+00:00,19449.5
2020-12-07 00:03:42.909135906+00:00,19450.0
2020-12-07 00:03:46.231812735+00:00,19449.5
2020-12-07 00:03:47.688053041+00:00,19450.0
2020-12-07 00:03:51.193949910+00:00,19449.5
2020-12-07 00:03:51.747233755+00:00,19450.0
2020-12-07 00:03:52.203270252+00:00,19449.5
2020-12-07 00:03:52.230130873+00:00,19447.5
2020-12-07 00:03:52.329707587+00:00,19445.5
2020-12-07 00:03:52.473663801+00:00,19445.0
2020-12-07 00:03:52.685298089+00:00,19441.0
2020-12-07 00:03:54.739340115+00:00,19441.5
2020-12-07 00:03:54.773107793+00:00,19441.0
2020-12-07 00:03:56.025184859+00:00,19445.0
2020-12-07 00:03:59.502996416+00:00,19444.5
2020-12-07 00:04:01.880549223+00:00,19443.0
2020-12-07 00:04:01.889214094+00:00,19442.5
2020-12-07 00:04:01.894943901+00:00,19441.5
2020-12-07 00:04:04.290679885+00:00,19442.0
